URL,Label
sessionyah00nownow.pixub.com/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cr0LpA5l3F6V2eKcgIdshTDjrrLxJG_D3WyZkR9wmuOeOAE2rNSjL2PTGvXFJ_NOpk_GdjFFTjCtOJkphxQROrSzmnBc56aY-TYIaNt66McGb9zdFnqzk8YEbhZEUSuVMt3pSey4lY1lgLpbLDhUHl26q0Le68sB6UdOcMjvbpZkwn4lmEEg2q68pvX2-Rv8wMlUynVC9IRyXafRQxO9qT4n5eKGQ\%3D\%3D&amp;attredirects=1',bad
bicame.com.br/viewpdf/,bad
lnk.co/I1Y77,bad
paypal.com.up.date-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef21vlk3f2t.cfecgc-lorraine.fr/update/information/webscrcmdflowSESSION.nBFNzG.S.3T0j7cmGPoMFY/login/account/f008ded1687f2dde1d670a76248f6ffa/,bad
malaviyamission.org/Account/Update/update/processing.html,bad
secure.runescape.com.ddus.asia/m=weblogin/loginform.html?dest&amp;mod=www&amp;ssl=0,bad
apps-privacy-facebook-account-inc.tk/,bad
caseysofunionhall.ie/articles/secure/cmd-login=300308dff2f464ff22433eb64d8eb61f/?user=abuse@buyersclub.ie&amp;reff=NWM4NDQ0ODlmZjA0MzZjNzYyYThhMzQyNzlmM2YyNGU=,bad
tournois-css.ift.cx/,bad
findstone.tilesbay.com/millrace/index.html,bad
mail.megaa.org/~fbielect/security/wrjn550xkhrgbqlbgwt8md6opnzfxfgjwpxslnfwuw2wceyi0igdlds0rh5e/index.php,bad
ecokudos.net/chni.php,bad
as.santruptiprojects.com/pagedoc/69530670abfff5a766e6ee1d2b527580,bad
fusionavsolutions.net/projects/LD/f16c3326fc8ca0353598073dfd903d75,bad
dpdesigninc.com/webmail/,bad
celesta.primahoster.nl/archivejournal/css,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cr59Dlk827F38kIth_gWk9niWz3DJEKs_0rWhc3sJrZZBy_vR2yD32wm8o0uE21cPKjtA_9lGjRy6dBlxnMLER0NNtTTP6hqYEmG2yZARrTOato6_3fJCbwr_tVrF7ZRJKqKvX8gu7cihaIAYSNgoG4X7a53HjrkfSOXDm2onB5yBMUfMhMBCvHXU86MLwISqT-_TJt9h02jSBgaoseHFVyJDZGPg\%3D\%3D&amp;attredirects=0',bad
vateba.com/coolcashss/nD/index.php,bad
www.metropolisfuria.com/,bad
www260.paypal.ca.72802.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,bad
liuheng.chengxuren.com/Images/,bad
paypai-serv-webapps-memb-id.4955rtr634574837.acia.hejnet.pl/0790e3f646a3b9788d5b6781f1553402/,bad
hmu031087.chinaw3.com/redirectjs18/session=open&contry=DE&js=/,bad
getcooking101.com/modules/mod_poll/tmpl/alhurx.htm,bad
'bcdes.free.fr/PrivatDaglig+\%C3\%B8konomiInternet+og+telefonNetbank21891.html/Nordea/Sikker\%20nettbetaling.htm?id=451512014AT4575Q1114',bad
www.vicktailor.jp/wp-content/pdo/property/remax/index.htm,bad
zaterdageenweg.co/abnamro.htm/,bad
www.paypal.ca.0745.secure4f.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=f0c70fd8c73b830bf60147f526a1125b,bad
www.vidolaughs.com,bad
paypai-serv-webapps-memb-id.49556345748546337.acia.hejnet.pl/mem-9457298475743/2dc938b20e13d7a959bf0e6279ea80ca/,bad
mylilsuperstar.com/application/views/photo_gallery/photo_gallery_images/oktxt/,bad
www.uichangfc.com/bbs/data/ebay.comm/sq1/sq/index.php?errmsg=1&pUserId=&co_partnerId=2&siteid=0&pageType=-1&pa1=&i1=-1&UsingSSL=1&k=1&bshowgif=0&favoritenav=&ru=http:/www.ebay.com/&ppMessage-ID:,bad
gemelloprinting.com/Yorkshire/login/login1.do.htm,bad
yntergy.com/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc58f6712826c0a719c10352f9bf512a2158f6712826c0a719c10352f9bf512a21,bad
motionelevators.com.au/manager/,bad
1wvvw.skat.dk.refundere2013skat00-04-02-2013.acicebnsduautda87276dtas8diasjds8a7y6e47eyqwueidfauisdai83riqa.refundere.laur.lv/done.htm,bad
ch.facevena.xyz/app/facebook.com/?lang=pl&key=H3DlxAtVkFyowbSu77FOABZbrDsit6gDghoTiaIL1TElyS6VHQUU7bZmyBGxznDKnh6vxNTiFNczHalCO6MiPim0SBsQs4oZif02argA4lJjuzxl4zlht6pFOdDHcPxK41IEtbk9bdsV3WH4mKNYB2c8BHNdU6bfP2VLt1C4GCk2DuP5jIOmPB8R9MoOwCc3egua3sWa,bad
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=hqbsehhus.battle.net/d3/en/index&amp;app=com-d3,bad
saglikcilar.org/saglikbot/security-service300/us/details.html?cmd=_login-run,bad
www.e-films.com.au/shoppingcart/product_images/m/,bad
pastehtml.com/view/boojz1jfv.html,bad
bnkaze14.solidwebhost.com/update-your-info-golozerya-mz-drin/Ser-ici/visa_fur_handler.aspx=354397671241/,bad
redriding.in/errors/Declaration/ID-BP.FR.ASPx/ID-BP.FR.ASP/c95a850e54e82eb92f05e0c6bb97a972/,bad
www.ibadahumroh.com/itau/,bad
www.sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3D3D3D3D3D3Dus=,bad
zeimela.org/ab1szxnm8qg9fu714042/bGFycy1jaHJpc3RpYW5zZW5AdC1vbmxpbmUuZGU=/xDEsdR/Zm9senoubmV0,bad
punto.gt/Aol/login.php?sitedomain=startpage.aol.com&amp;siteState=OrigUrl=www.aol.com/&amp;authLev=0&amp;lang=en&amp;locale=us,bad
kalayman.com/gro/home/,bad
kgkesedarpaloh1.pi1m.my/media/media/wf.html,bad
curiosidades.algardesign.com/admin.php,bad
cnhedge.cn/js/index.htm?http://us.battle.net/login/en/?ref=http://gazqtmvus.battle.net/d3/en/index&amp;app=com-d3,bad
rickyvilchez.com/b0x/paypal/,bad
bispos.eu/ext/updates/well/,bad
healthcarestock.net/wp-content/upgrade/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email&amp;.rand=13InboxLight.aspx?n=1774256418,bad
mx.lasertk.ru/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php,bad
kofcyorkville.org/plugins/authentication/loginsys/,bad
'www.kangluchunjiuye.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fkwhjdbaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
esplosaodevendas.net16.net/xxx/cadastro.html,bad
ivdeti.ru/media/editors/tinymce/langs/W.html,bad
mylittlequests.com/Paypal_Virefication/610c8e51881ed9ffaf9e28919964b2e3/,bad
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=whqospous.battle.net/d3/en/index&amp;,bad
'thejellybeanery.com/ws/eBayISAPI.dll/?SignIn&ru=http\%3A\%2F\%2Fwww.ebay.com\%2F',bad
www.integralagencias.com/images/fidelidade/,bad
ndye.org/kio/index.php?userid=abuse@intercontinentalbankplc.com,bad
www.it-on.co.kr/bbs//latest_skin/default/default_survey/images/login.php,bad
terem.eltransbt.ro/ysfmgl2.html,bad
mark-westcott.com/adminpanel/FCKeditor/editor/filemanager/upload/private/allaccounts/halifax/Login.php,bad
"'services.runescape.co.cm/m=forums/forums.vs?1543,94,544,63330546,94,544,63330546'",bad
radiocoquimbo.cl/apipchile/wp-admin.php,bad
dimenti.com.br/blog/.notification.account.www.paypal.com/us/cgi-bin/webscr.htm,bad
fortunatogroupservice.com/includes/https:/atendimento/chamada.php?=STO1S9OVSK3XS92H0HAE7ZTX8G9A7Z4ZTR1L1OGS0JQ2SRI20TFGT0D1QMAWMDWF5W25LIXU2NWUFFVO9B52LI2B6C9SP69U30ZNRWITKFNZUJO3VT5GC7SII1A86J28S1VKXEEHT2HOL6QGZVXB2PUJP5QVOS3GTY2RCF06HQT3WKIWGG8H621U7RQUKSBERD64SE0064C3NVY4B6LG8MBED20YULCLYIORWY132C5P83TI9EZG1AUEB5C7QPRO8GF4EG6GTA61CYJKCI1DTVR5Z5BPT3E1JU5YAAE4KJ5XHOHU7I9ZDZ5D5F4YIHY2B4ZMEEQYXVWFJD0QWHQ0HVNMBQKU9JVKMV710XZ8SVMC0W47ETFWO4I1T3U2LQL9MS9WQ94J5PVEMYK1S1WH4EHWHBY32KAODJK4SNNWDIAZHUZAUWRXA0URKTUMD6ARPUUHIHDV1OVIJVSDRKB3T7UEZO1DUB5J7Y2OGFK,bad
'lugaojian.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fogaezxfus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
bodbodwebsitebodinternet.ekiwi.es/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crOJKYfyeIcnLtoxWgI1RIkyF0GFK9d5VN2bvV-cfIo_02cfkKXzXdlN9r7CqlAyTyt9GgZklEJmi0wuM4x29U1SeLQf2IlXys_yk3QbYO_UaezOzhOOnFrSueNUVU-rflhY85InZd3F5tkXFdvBQFlj2GKWs5JI0Pv_ptl2kZdOuNAMbr1NIGFVNe1ozWD2aLFgEL3KJqz6YLOMe2eNJ1xQewigg\%3D\%3D&amp;attredirects=1',bad
stsgroupbd.com/ros/ee/secure/cmd-login=12830aec1dbd5fa9a7e88467226f4d93/?reff=YjMwYWU5YWMyMjBhOTdhYmJjMzkzNzhkYTc5MTUxY2M=,bad
isknet.biz/good/remax/remax/index.htm,bad
aritzalekutriathlon.com/uk/a63f9bb904e67e196e29f4afca2025c0/,bad
account.update.cgi-bin-webscr-cmd.login-submit-dispatch.2587a200db1f8e655487e8d0288a7fd2903afb895540fd44243d02.eduardopireselindomar.com.br/paypal/USA.php,bad
astagency.com/css/byadaw/gtbaa/53843a3838439384d84d85353844d853535353843ae3ae091d0d3faee8d938/hthava.htm?989349a281cd7994019e117fa268c085989349a281cd7994019e117fa268c085,bad
pastehtml.com/view/bebpor2he.html,bad
dk174.ru/wp-content/themes/img/sec1.store.apple.com.shop.login.c-aHR0cDovL3d3dy5hcHBsZS5jb20vc/Appleworldwide/INTL_Version/initiate.php,bad
m2jbdistribuidora.com.br/CS/cs.html,bad
digital9media.com/GD/index.php,bad
tibiaquiz.fm.interia.pl/fcc.txt,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934qcwy26jp4mdh3ke-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-79512906/websrc.php?session.start,bad
pescaycia.com.uy/hal/login.php,bad
jameswburns.net/images/banners/0/indexer/News/Logins/www.paypal.com/a0a058baaeef16e88f6bd2ee36c03f6f/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcee02c1957c1137bfdcd9388cf9cc0b95ee02c1957c1137bfdcd9388cf9cc0b95,bad
www.cukurovaav.com.tr/css/.css/Empresa/index.htm#,bad
tinyurl.com/cq2yvst,bad
allinhosting.co.uk/fonts/email/ii.php?.rand=13InboxLight.aspx?n=1774256418,bad
mltoys.com/zencart/editors/htmlarea/lang/sec.westpac.co.nz/IOLB/Login.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5dafa7bf2412f31b350643adaa5064632dafa7bf2412f31b350643adaa5064632,bad
vibecampinas.com/js/ib.kiwibank.co.nz.html,bad
'caledit.com/restore.paypal.com/us/cgi-bin/webscr\%3fcmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c84694f1lt2kf39g3g/details.php?cmd=_account',bad
www.elnoidelsucre.com/tienda/login.php?oscsid=cdfc5298322bdff5f5dda951cc78366d,bad
robertgordonaustralia.biz/alibaba/alibaba/login.jsp.html,bad
www.maggioresicurezzaverifiedbyvisaperlavostracarta.com/index.php,bad
home.comcast.net/~tedseymour/453650344541fa3640b8dfba9cf6ea9.html,bad
thecashcowformula.net/head/review/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7cqbNN7uADj4rgqUGAWEaVlHDTpe61nUxpRJaLAPAVQ1kwfw_sxl60z24_-9H6fa3ykjw4RKhrpQx_XA0-6BXaJU1aivaQAdaVM_-R3DzgIBfIGC_hBuAhuxMljZy5h3Bro1NzzbnKgCN36uviZSgv-XIidxhUQ0Q13AnMIJM3isB0v2-7bD93xSRVhg3HlCau66hDx43R9N0igmlcwGl_qom23NuA\%3D\%3D&amp;attredirects=0',bad
'www.xnrmks.com/images/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
sceenname.aol.com.secure.billing.cfc02d4e8f9e5e5f.4e8f9e5fd7fed4z34d7fe0d0fc0934c2z.z7fe0934d4e8f9e5fdcfc02z.d4e8f9e5fd7fe0934cfc02a.ad4e8f9e5fd7fe0934cfc02z.zd4e8f9e5fd7fe093497fxse0934cfc02x.9e8f9ece05fd7f934d4ecfx.evosys.gr/,bad
'www.wwspw.net/Js/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fkdikpifus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
paypal.com-us.cgi-bin.webscr.cmd-login-submitdispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d927139403713.simontveit.com/secure-code8/security/,bad
manutencaopreventiva.com.br/mmo,bad
tiflakon.tj/ABDOX/ND/index.html,bad
pastehtml.com/view/bb87pjcjm.html,bad
dinas.tomsk.ru/firebug/?paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4r4ere32132,bad
us.kkok.asia/login/en/login.html,bad
eko-day.pl//window.php,bad
eletricabrasilbirigui.com.br/js/login.php?email=abuse@bipc.org,bad
lot.fr/css/paypal.it/paypal.it/paypal.it/https/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,bad
paypal-supports.tk/cgl-bln/webzcr.php?cmd=_s-xclick&hosted_button_id=RHFRLUJV6CBD4,bad
us.battle.net.login.en.tj-login.com/login/en/index.htm?app=bam/&amp;app=wam&amp;eor=0&amp;ref=https:/www.worldofwarcraft.com/account/,bad
support-devices.com/malam/uklog.php,bad
www.alkoholiskofselena.za.pl/,bad
www.blogaosertanejo.com.br/n.pac,bad
lux-dekor.su/folder/online/accounts.webmail.login/index.php?loginid=abuse@65com.com,bad
danslavie.com/util/files/WindowsXP-KB931836-x86-FRA.exe,bad
doublehhits.com/max,bad
0576tz.com/js/?&amp;app=com-d3&amp;ref=cynvxxlus.battle.net/d3/en/index,bad
digilander.libero.it/symon100/,bad
iccblr.org/iccblr/modules/Adobe/index.php?email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,bad
e-sensei.us/www.paypal1.co.uk/encripted/ssl218.site/login.html,bad
realgoldgroup.com/green/auth%20(4)/auth%20(4)/auth/view/document/index.html,bad
wp.zepmusic.com/wp-includes/Yah/index.html,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coohpZhc1W7DZwITNJ5TS927apLFlhTz0RQd-UomQkecGahjh9eLe4YY5dd5POQJEM-dqkme9_piuJmsg4NIp8PywXQ-o_aLsD4A9eQXX6sv0e8UuVBoxP5vG5oxiORrOXsDJkGnpVRst9Cu88HS7edQMNmRtYD4xfQi9sj7hWYTQEjg2kRB2HJlkujXApKb_kZQHn0HPVdSYMrbGp9cNoRc2NQ3A\%3D\%3D&amp;attredirects=1',bad
postopetrolina.com.br/reader/dropbox/18ca81a9437f1b36ed29c30ec24524ec/,bad
www.paypal.co.uk.5423.secure-731.mx/images/cgi.bin/uk/web.scr/?un=1&cmnd=_lg&nav=bef6f3918e9fb1d33562d74009ed43be,bad
olneyfurniture.com/09uk381/cgi-bin&amp;dispatch=0a8005f5594bd67041f88c6196192646/webscr.html,bad
www485.paypal.co.uk.96910.ssl-870.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_7C3E0A063CA795425F47,bad
ridecker.com/Paypal_Virefication/ba521f2565f3327213ea3fd3b7cfc892/new1/a20cce346c8b236f47f92842f1a421f9/442450dac1f054c2cbd13c9a50840231/,bad
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=mvexylnus.battle.net/d3/en/index&amp;app=com-d3,bad
booklimotaxi.com/book/nu.php,bad
tucsonfurnishedcondos.com/cgi/updat/index.php,bad
vazquezyriverainsurance.com/australia.online-verification/243e05430799e9a9bb50b7da97e7f596/verification.australie.php?cmd=_access.account=true_submit.sessiosn&run=dispatch=5885d80a13c0dc41480d4e641d50c13e0d4e6411d7f7x8358f9c5ed,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/bd19f4635f49ae80bab4c55c5b7edbba,bad
docsign.fabiocarvalhocorretor.com.br/1UvOz9XLLSgpKSi20tcvyC8qSczRy81ML/al.php,bad
czaragroup.com/admin/css/excel/index.php?email=abuse@alaliengineering.com,bad
'manppul.com/bbshop/img/Nets-danemark/Sikker\%20nettbetaling.htm',bad
eletro2irmaos.com.br/vb/Dropbox1/Dropbox/,bad
siamb2b.com/paypal.Inc.www.paypal.com/us/cgi-bin/webscr.html?cmd=_login-run,bad
jan-phillipp.de/wordpress/wp-content/plugins/4623317048/793540354/,bad
sdnegeri1srandakan.sch.id/kongo.fille/PY/5b96a3f791685a403ff322f91d45b46d/,bad
seminar.kg/images/phocagallery/fr/free.fr/auth_used/freebox/compte.php,bad
ctsb.com.br/Studios/mgs/es/index.php,bad
wetcpl.com/platform/access/,bad
austinangelnetwork.org/every/upCopy,bad
arceus77120.cabanova.fr/page2.html,bad
subzeroicesculptures.co.uk/logs,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-secureu0002/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/Remax%20-%20Secure%20Login_files/style.htm,bad
www.redrecords.net/uploads/files/online.hmrc.gov.uk/index.php,bad
dropdocuview.com/bDBsIZn2/default.php?valid&amp;autocache=docs=folder&amp;.done=view&amp;f9fcba0dc1bf69baa49c46d377e02028=xlspdf=,bad
10413paypal80818.techniicall.com/61088513723485883718?cmd=v526a656z526p5f606d666864615y5b6z5a6r556r5j4t5b6s5,bad
alphabiolabs.com/uk/cgi-bin/index.php,bad
www.arval60.com/en-UK/app/webscrlogin.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5e5d16ae080a17172e05f07d881f44c4de5d16ae080a17172e05f07d881f44c4d,bad
www.tampromocoes.com.br/cadastro.php,bad
cirqueentertainment.com/file/up/index.php,bad
indianmusicmug.com/file/scan/c26e54fe4138d6e6d065f4b710674b6d,bad
www.threeblindmicebar.com//wp-content/themes/modularity/includes/temp/webmail.aol.com/updateaol/login.psp.htm,bad
paypalaccount.c0m.uk.ry4v1s2u3xo5t2c6v2kn3yy7c9h7u2v5u2ri6o3jbn4.x9u6v3dx2s5j9uk1xble4efc1m3dxk21k3v5iu95den4m39d1vovo.cers.com.au/update/webxscr.html?cmd=2615d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625t28d36121s13aa435dc7dde92170c49881c7aa1c4e73aa435dc7dde92170c49881c7aa1c4e7,bad
bit.ly/SYYNF0,bad
machenss.com/Zi5ydWVlZ2VyQGJsdWV3aW4uY2g=/DEsdR/cgifp69rg5wau7l2xq,bad
bharatcombine.com/Paypal_Virefication/01c0cab509a3f554d5897a5d7a782902/new1/2c6f8113b695f13efaf747b3172c63f7/30f853915cc976487f49927394e4a1a1/,bad
jnzbtb.cn/images/?http://us.battle.net/login/en,bad
foodmoiet514.com/wp-content/newpage/form.php?.randinboxlight&amp;=&amp;email=&amp;fav.1=&amp;fid=1&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;randinboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418www.calvinng.me/~izaara/wp-includes/theme-compat/secure-alert/manage/a1a76,bad
twcnigeria.org/~venemaho/s/,bad
www.tropismesgallery.com/catalog/euaaklmalmlm,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr74mePGVerHGjJ3ZXHP-uEqUFI-tyPV5LrjWE5qIeKTu9rcjGmE522ymFWnH-Z-iRXxZGjYLAn_xtQrxOGsMTSXE-PBjHF_1Mn5Ib7xT0S5zZSG5eCPAcDIij8QlBaD6bzWinnZ-0_jXzvEo3Vtoop5Ci1sjBZAVf_P30ZbwF4jNHTnu1gqO7uJNw0-fBTGZb5bzkYsmUfXxe-3GsvLkV1bKDBwg\%3D\%3D&amp;attredirects=2',bad
www.zgmmzzw.com/img/?amp;amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
www.paypal.com-us.cgi-bin.webscr.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db8e636aed6d43d.missaoyahweh.com.br/update/,bad
www.armaenergysnx.com/wp-content/themes/arma/timthumb/temp/ib.nab.com.au/,bad
drdavidlinks.net.au/DHL/DHL3/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,bad
bee-store.ro/09876654332222456534543434534556654345/index.php,bad
revasolar.ro/~glossysp/wp-includes/js/www/secure.paypal/index.html,bad
egc17re.vidolaughs.com/login.php,bad
www.yilmazst.com/ing.be.ing.be.ing.be.ing.be.ing.be.ing.be.ing.be.ing.be.ing.be.ing.be.ing.be.ing.be.ing.be/auth.html,bad
foodordering.eu/googledoc/,bad
bussiness.71266.kingdream.kz/ncqxskszybevthm/login.html?shopping@salsamix.it,bad
www.szlingyu.cn/js/?us.battle.net...,bad
sisogroupng.com/wp-includes/SimplePie/Data/29379e3a7ed7b7c52851a0bde10b705b/,bad
paypal.com.us.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.spirit-inspired.com/d67a031791a96a0113f22228fd6e560c/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a0e13127acf61d44a379891170a4fada8/,bad
optelgt.com/.../www.cielo.com.br.comprapremiada.php?sorteio=127,bad
abris.montreapp.com/wp-content/themes/brandon/css/skins/red/li.php,bad
recovery-help-account.ch.gg/,bad
www.babinet.cz/avatars/19889/hires/dir/950bfa31df7949b609037a63b5509bc2/,bad
nxtsolarenergy.com/wp-content/confirm_debit_order_payment/index.htm,bad
drvodekor.net/modules/mod_login/MyAOL/secure.login/billing/verification/accounts/update/index.html,bad
cristinapb.com/www.vodafone.co.uk-networkSecurity/Update.html,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cqlomJx5SY6D2Ln-EeqC4Y3Cyi46ufEWYKCxBw_GltD1GP_SkPfVSR8YWLwSltgfxPnmJ80os89Gybgi9a5Zj7K0E6s2TnIaOmFWtXC5tYO2rBAKUqgnsihH7V9Xuzau2GViZQsTUCXw9aMNE0wdrjIoQ5HlzkUEcQDpwj2TPuK6w1dezAn1DO8TgfgsVlRWqVBuEXKznhLMySUQxUaCU2y1kAq8w\%3D\%3D&attredirects=0',bad
hostaltrillizos.com/wp-includes/js.html,bad
bijuprabhakar.com/service/,bad
www.kruprajak.com/editortalk/GoogleDoc/drivefile99.html,bad
particuliers.edf.com-particuliers-45636.html.favoridugunsalonlari.com-facture-edf-ssl-verification.favoridugunsalonlari.com/b87b3fe901a2c83c4f8ec053ee75194c/,bad
sokchea.org/cgi/secure/372bfcaa73dbfe28bff5bc77604084fac/reactivation.php,bad
plovercomputerservices.co.uk/ethuymol/method-payment/accountinformation248=id/aol/verfiedmemberselections/aol/,bad
dreamceremonies.com/wp-includes/0202798478/2184141209539/,bad
sparkdeal.in/secure/07iwuowocqas0kr0ay44mlaui3qazo7qmfc6tzlwfle6vvxwkrrw3shcmydc,bad
paypal.com.cgi-bin.login2548dazz78a7s98azdza787869874597.dreamiit.info/paypal/Us-paypal.com/Vbv.php,bad
paypal.com.femmefr.com/dispute-transaction/verify-account/user-identification/continue/webscr/cmd_profile/cgi-bin/proceed/step=clickthru/3f2d83e828bdfbcyfWmOOLaU14rn,bad
nets-service.goodluckwith.us/online/888052e321819d33423f6d7570b16c6e/,bad
thoroughbredtrack.com/excec/?excel=mariumatabnetbd.com,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934zk6x4uqcd5rw1gf-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-67122734/websrc.php?session.start,bad
www.rilihuagong.com/css/?https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;huawajmamp;ssl=0&amp;dest,bad
sevkon.net/js/?ref=us.battle.net/d3/en/,bad
topwingold.com/Dropbox/Dropbox/Dirk/index.html,bad
tunisiacharity.org/frchr/administrator/components/com_admin/models/forms/nl/confirmation.php,bad
tube.monicpa.mn/wp-content/uploads/2014/01/personal,bad
realhelpsout.com/wp-admin/includes/mailbox/index.php?email=abuse@seabelltrading.com,bad
kf25zx.com/images/?us.battle.net/login/en/?ref=xcqdlhtus.battle.net/d3,bad
jaaeza.com/drIbrahim/Document-Shared537/doc/index.php,bad
www.thelookbook.com/images/.topo.php,bad
conexaoengenharia.com.br/images/update/DROPBOX/filezz/document/,bad
chaudryfurniture.com/accounte/secure-code130/home/099a19bf58340e59909b74a3f1e6959a/,bad
mrkitchens.co.nz/ConsoleWu/signInAction.do.html,bad
ysgrp.com.cn/js/?us.battle.net/login/en/?ref=http://us.battle.net,bad
vfdgsdgsdfg.cmail5.com/t/t-l-mlhydy-mgdjl-j/,bad
us.battle.net.login.en.eb-login.com/login/en/login.html?app=wam&amp;amp;ref=www.worldofwarcraft.com/account/&amp;amp;eor=0&amp;amp;app=bam,bad
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5aesf6aerjkipo.uwt.co.za/9cb2f9ee8a14b24ebf42b7f6266408b8/,bad
steamcommunity-giveaway.my3gb.com,bad
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/,bad
eastlakesupport.com/images/Out/fox/dropbox/index.php,bad
us.diablo.com.zh-nol.in/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,bad
newtesting.fantasiaconstruction.ca/3c457d4b78edb5820cfb1c0576b5279a/,bad
boundrytrade.com/viewproducts.html,bad
hubrich.dk/dhi/DHL/tracking2.php,bad
